,time,code,open,high,low,close,volume,amount,open_interest
722,2022/12/23,sse.600050,4.313059494,4.630762537,4.293804764,4.621135172,5699018,2667812683,
723,2022/12/26,sse.600050,4.563370982,4.630762537,4.515234158,4.601880442,3181480,1508373748,
724,2022/12/27,sse.600050,4.630762537,4.755918281,4.544116253,4.630762537,3146952,1515928741,
725,2022/12/28,sse.600050,4.582625712,4.630762537,4.390078413,4.428587873,4824241,2248771397,
726,2022/12/29,sse.600050,4.390078413,4.399705778,4.293804764,4.341941589,3266690,1473185474,
727,2022/12/30,sse.600050,4.390078413,4.390078413,4.303432129,4.313059494,2145508,967633627,
728,2023/1/3,sse.600050,4.313059494,4.746290916,4.313059494,4.746290916,6991185,3343360144,
729,2023/1/4,sse.600050,4.804055106,4.861819296,4.707781457,4.832937201,6270811,3116288396,
730,2023/1/5,sse.600050,4.804055106,5.0254845,4.804055106,4.881074026,5858581,2998796956,
731,2023/1/6,sse.600050,4.871446661,4.881074026,4.755918281,4.804055106,3132034,1562800315,
732,2023/1/9,sse.600050,4.794427741,4.823309836,4.698154092,4.794427741,3246942,1608309963,
733,2023/1/10,sse.600050,4.765545646,4.832937201,4.717408822,4.794427741,2571947,1277203449,
734,2023/1/11,sse.600050,4.784800376,4.92921085,4.746290916,4.775173011,3127401,1572092043,
735,2023/1/12,sse.600050,4.755918281,4.94846558,4.736663551,4.919583485,3870405,1951987042,
736,2023/1/13,sse.600050,4.881074026,4.94846558,4.804055106,4.871446661,3227926,1631185353,
737,2023/1/16,sse.600050,4.871446661,4.90995612,4.794427741,4.832937201,2944489,1483388195,
738,2023/1/17,sse.600050,4.804055106,4.852191931,4.755918281,4.765545646,2094946,1043011730,
739,2023/1/18,sse.600050,4.765545646,4.92921085,4.727036186,4.881074026,3392365,1713260397,
740,2023/1/19,sse.600050,4.852191931,4.98697504,4.832937201,4.977347675,4324306,2205098045,
741,2023/1/20,sse.600050,4.996602405,5.410579097,4.977347675,5.323932813,7470132,4101536946,
742,2023/1/30,sse.600050,5.333560178,5.391324367,5.092876054,5.131385514,5766524,3109202012,
743,2023/1/31,sse.600050,5.102503419,5.150640244,4.996602405,5.035111865,3248648,1707194206,
744,2023/2/1,sse.600050,5.04473923,5.102503419,5.00622977,5.083248689,3044556,1598227999,
745,2023/2/2,sse.600050,5.054366594,5.169894974,4.996602405,5.00622977,3383030,1782848094,
746,2023/2/3,sse.600050,4.98697504,5.092876054,4.90995612,5.04473923,3028224,1572753649,
747,2023/2/6,sse.600050,4.98697504,5.00622977,4.823309836,4.842564566,4285525,2178078411,
748,2023/2/7,sse.600050,4.852191931,4.881074026,4.813682471,4.832937201,1969351,990387127,
749,2023/2/8,sse.600050,4.832937201,4.842564566,4.650017267,4.669271997,3973614,1944737687,
750,2023/2/9,sse.600050,4.650017267,4.794427741,4.630762537,4.755918281,3529082,1731117311,
751,2023/2/10,sse.600050,4.736663551,4.842564566,4.707781457,4.794427741,2760071,1368138228,
752,2023/2/13,sse.600050,4.765545646,4.89070139,4.765545646,4.852191931,2879353,1445830124,
753,2023/2/14,sse.600050,4.852191931,4.900328755,4.736663551,4.775173011,2427030,1209982040,
754,2023/2/15,sse.600050,4.804055106,4.996602405,4.784800376,4.861819296,4704390,2392076900,
755,2023/2/16,sse.600050,4.823309836,5.285423353,4.823309836,5.015857135,8060533,4257679546,
756,2023/2/17,sse.600050,5.00622977,5.063993959,4.736663551,4.736663551,4705816,2378562707,
757,2023/2/20,sse.600050,4.755918281,5.150640244,4.736663551,5.092876054,6862278,3584964466,
758,2023/2/21,sse.600050,5.083248689,5.266168623,5.035111865,5.266168623,6365055,3411466647,
759,2023/2/22,sse.600050,5.198777069,5.218031798,5.063993959,5.112130784,4569963,2431655600,
760,2023/2/23,sse.600050,5.102503419,5.112130784,4.958092945,4.996602405,3364494,1756988735,
761,2023/2/24,sse.600050,4.977347675,5.0254845,4.90995612,4.96772031,2877051,1483277142,
762,2023/2/27,sse.600050,4.938838215,4.98697504,4.842564566,4.900328755,2259956,1154791672,
763,2023/2/28,sse.600050,5.015857135,5.227659163,4.977347675,5.083248689,5539342,2922657999,
764,2023/3/1,sse.600050,5.054366594,5.593499031,5.04473923,5.593499031,11822123,6762183322,
765,2023/3/2,sse.600050,5.641635856,5.7667916,5.564616936,5.72828214,10907875,6423958227,
766,2023/3/3,sse.600050,5.651263221,6.007475724,5.564616936,5.84381052,9727725,5875970758,
767,2023/3/6,sse.600050,5.872692615,6.055612548,5.737909505,5.82455579,7580078,4630382885,
768,2023/3/7,sse.600050,5.776418965,5.930456804,5.612753761,5.660890586,6916130,4147973846,
769,2023/3/8,sse.600050,5.593499031,5.853437885,5.593499031,5.84381052,5676450,3367935051,
770,2023/3/9,sse.600050,5.689772681,5.968966264,5.554989571,5.776418965,9607805,5713306500,
771,2023/3/10,sse.600050,5.709027411,5.86306525,5.506852747,5.526107477,8470695,4974801151,
772,2023/3/13,sse.600050,5.487598017,5.920829439,5.487598017,5.82455579,9772588,5815878733,
773,2023/3/14,sse.600050,5.814928425,6.209650388,5.7667916,5.949711534,11362472,7013810247,
774,2023/3/15,sse.600050,5.968966264,6.036357819,5.709027411,5.776418965,7333749,4414789672,
775,2023/3/16,sse.600050,5.718654775,5.814928425,5.612753761,5.641635856,5303085,3135517613,
776,2023/3/17,sse.600050,5.651263221,5.920829439,5.603126396,5.920829439,8369207,5062314621,
777,2023/3/20,sse.600050,5.891947344,5.930456804,5.333560178,5.352814908,10775842,6310560047,
778,2023/3/21,sse.600050,5.343187543,5.468343287,5.256541258,5.372069638,5886642,3270864468,
779,2023/3/22,sse.600050,5.343187543,5.487598017,5.266168623,5.458715922,4104083,2307093237,
780,2023/3/23,sse.600050,5.410579097,5.564616936,5.343187543,5.554989571,5139013,2916497994,
781,2023/3/24,sse.600050,5.487598017,5.506852747,5.218031798,5.295050718,7285022,4019088657,
782,2023/3/27,sse.600050,5.275795988,5.314305448,5.073621324,5.198777069,5283443,2842841298,
783,2023/3/28,sse.600050,5.198777069,5.391324367,5.198777069,5.323932813,5407062,2978198397,
784,2023/3/29,sse.600050,5.304678083,5.304678083,5.102503419,5.256541258,4779031,2579099224,
785,2023/3/30,sse.600050,5.208404434,5.304678083,5.015857135,5.092876054,5107878,2717174220,
786,2023/3/31,sse.600050,5.092876054,5.256541258,5.073621324,5.218031798,4168611,2240375782,
787,2023/4/3,sse.600050,5.179522339,5.391324367,5.112130784,5.352814908,6051663,3307628769,
788,2023/4/4,sse.600050,5.343187543,5.622381126,5.314305448,5.487598017,7405414,4215523774,
789,2023/4/6,sse.600050,5.420206462,5.420206462,5.295050718,5.362442273,4227893,2349674759,
790,2023/4/7,sse.600050,5.323932813,5.458715922,5.323932813,5.352814908,3003268,1674923916,
791,2023/4/10,sse.600050,5.362442273,5.487598017,5.285423353,5.343187543,3788515,2118888442,
792,2023/4/11,sse.600050,5.323932813,5.343187543,5.189149704,5.304678083,3373911,1845105374,
793,2023/4/12,sse.600050,5.285423353,5.72828214,5.266168623,5.709027411,8407530,4864192269,
794,2023/4/13,sse.600050,5.641635856,5.689772681,5.458715922,5.535734842,4625376,2682483311,
795,2023/4/14,sse.600050,5.535734842,5.709027411,5.497225382,5.583871666,3735916,2168287280,
796,2023/4/17,sse.600050,5.535734842,5.718654775,5.468343287,5.660890586,4225618,2469774117,
797,2023/4/18,sse.600050,5.632008491,5.901574709,5.535734842,5.84381052,5858121,3484942332,
798,2023/4/19,sse.600050,5.72828214,5.757164235,5.487598017,5.516480112,8939278,5186426251,
799,2023/4/20,sse.600050,5.487598017,5.554989571,5.391324367,5.506852747,4683599,2667326315,
800,2023/4/21,sse.600050,5.497225382,5.545362207,5.295050718,5.304678083,4974480,2788049337,
801,2023/4/24,sse.600050,5.304678083,5.372069638,5.227659163,5.275795988,3207660,1767546807,
802,2023/4/25,sse.600050,5.275795988,5.314305448,5.141012879,5.266168623,3673898,1995456625,
803,2023/4/26,sse.600050,5.227659163,5.256541258,5.073621324,5.121758149,3066243,1639370070,
804,2023/4/27,sse.600050,5.102503419,5.189149704,5.063993959,5.150640244,2544738,1359918442,
805,2023/4/28,sse.600050,5.150640244,5.246913893,5.131385514,5.237286528,2637709,1423296340,
